age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
0.1232876712328767, Private, Assoc-acdm,0.7333333333333334, Never-married, Exec-managerial, Own-child, Black, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.5068493150684932, Self-emp-not-inc, Masters,0.8666666666666667, Married-civ-spouse, Sales, Husband, White, Male,0.04386043860438604,0.0,0.44897959183673464, United-States, >50K
0.0821917808219178, Private, Some-college,0.6, Never-married, Other-service, Own-child, White, Female,0.0,0.0,0.19387755102040813, United-States, <=50K
0.6575342465753424, Private, 7th-8th,0.2, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.6301369863013697, Local-gov, Bachelors,0.8, Never-married, Prof-specialty, Not-in-family, Black, Female,0.0,0.0,0.2040816326530612, United-States, <=50K
0.5890410958904109, Self-emp-not-inc, 11th,0.4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,0.5, United-States, <=50K
0.1506849315068493, Private, HS-grad,0.5333333333333333, Divorced, Tech-support, Own-child, Asian-Pac-Islander, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.1506849315068493, Private, HS-grad,0.5333333333333333, Never-married, Craft-repair, Unmarried, White, Male,0.023540235402354025,0.0,0.39795918367346933, United-States, <=50K
0.0136986301369863, Private, HS-grad,0.5333333333333333, Never-married, Machine-op-inspct, Own-child, White, Female,0.0,0.0,0.39795918367346933, Dominican-Republic, <=50K
0.3835616438356165, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,0.5, United-States, <=50K
0.5616438356164384, Local-gov, Masters,0.8666666666666667, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, >50K
0.3698630136986301, Private, Bachelors,0.8, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, >50K
0.0684931506849315, Private, Some-college,0.6, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,0.2346938775510204, United-States, <=50K
0.2054794520547945, Private, HS-grad,0.5333333333333333, Never-married, Craft-repair, Unmarried, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.1095890410958904, Private, Some-college,0.6, Never-married, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,0.39795918367346933, Jamaica, <=50K
0.27397260273972607, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.6164383561643836, Self-emp-inc, Bachelors,0.8, Divorced, Sales, Not-in-family, White, Male,1.0,0.0,0.39795918367346933, United-States, >50K
0.30136986301369856, Private, Masters,0.8666666666666667, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.15024150241502415,0.0,0.39795918367346933, United-States, >50K
0.0821917808219178, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Adm-clerical, Other-relative, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.32876712328767127, Self-emp-inc, Some-college,0.6, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,0.5, United-States, <=50K
0.1232876712328767, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,0.520408163265306, United-States, >50K
0.1232876712328767, Private, Assoc-acdm,0.7333333333333334, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.051780517805178054,0.0,0.39795918367346933, United-States, >50K
0.35616438356164376, Private, 10th,0.33333333333333337, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.4331955922865014,0.39795918367346933, United-States, >50K
0.35616438356164376, Private, Masters,0.8666666666666667, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.051780517805178054,0.0,0.39795918367346933, United-States, >50K
0.3698630136986301, Private, Some-college,0.6, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,0.6020408163265305, United-States, >50K
0.2191780821917808, Private, Some-college,0.6, Never-married, Adm-clerical, Unmarried, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.41095890410958896, Federal-gov, HS-grad,0.5333333333333333, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,0.39795918367346933, United-States, >50K
0.4520547945205479, Private, 9th,0.26666666666666666, Married-civ-spouse, Craft-repair, Husband, White, Male,0.028850288502885027,0.0,0.39795918367346933, United-States, <=50K
0.4383561643835617, Private, HS-grad,0.5333333333333333, Widowed, Tech-support, Unmarried, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.4246575342465753, Self-emp-inc, Masters,0.8666666666666667, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.7808219178082192, Self-emp-not-inc, HS-grad,0.5333333333333333, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, >50K
0.4246575342465753, Private, Bachelors,0.8, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0.0,0.0,0.39795918367346933, United-States, >50K
0.2876712328767123, Self-emp-not-inc, HS-grad,0.5333333333333333, Married-civ-spouse, Craft-repair, Husband, White, Male,0.03411034110341103,0.0,0.24489795918367346, United-States, <=50K
0.5205479452054793, Private, Some-college,0.6, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,0.19387755102040813, United-States, <=50K
0.0410958904109589, Private, Some-college,0.6, Never-married, Handlers-cleaners, Other-relative, White, Male,0.0,0.0,0.19387755102040813, United-States, <=50K
0.4520547945205479, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.3409090909090909,0.39795918367346933, United-States, <=50K
0.0, Private, 11th,0.4, Never-married, Sales, Own-child, White, Male,0.0,0.0,0.14285714285714282, United-States, <=50K
0.2054794520547945, Local-gov, Some-college,0.6, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,0.9999999999999999, United-States, <=50K
0.3424657534246575, Self-emp-not-inc, Some-college,0.6, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,0.6020408163265305, United-States, <=50K
0.32876712328767127, Private, 10th,0.33333333333333337, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,0.6020408163265305, United-States, <=50K
0.1917808219178082, Private, Some-college,0.6, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,0.6020408163265305, United-States, <=50K
0.1643835616438356, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Other-service, Husband, Black, Male,0.0,0.0,0.5, United-States, <=50K
0.6575342465753424, Private, 5th-6th,0.13333333333333336, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.3972602739726027, Federal-gov, Masters,0.8666666666666667, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,0.39795918367346933, England, >50K
0.30136986301369856, Self-emp-inc, HS-grad,0.5333333333333333, Divorced, Craft-repair, Unmarried, White, Male,0.0,0.0,0.6020408163265305, United-States, <=50K
0.5342465753424657, Private, Masters,0.8666666666666667, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.5616438356164384, Self-emp-inc, Prof-school,0.9333333333333333, Never-married, Prof-specialty, Not-in-family, White, Male,0.27828278282782826,0.0,0.39795918367346933, United-States, >50K
0.3424657534246575, Private, Prof-school,0.9333333333333333, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Female,0.15024150241502415,0.0,0.39795918367346933, South, >50K
0.6575342465753424, Private, 7th-8th,0.2, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,0.24489795918367346, United-States, <=50K
0.1917808219178082, Private, Some-college,0.6, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, >50K
0.4246575342465753, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,0.4591836734693877, United-States, <=50K
0.41095890410958896, Local-gov, Masters,0.8666666666666667, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,0.44897959183673464, United-States, >50K
0.2465753424657534, Private, Bachelors,0.8, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0.0,0.0,0.39795918367346933, Vietnam, <=50K
0.2602739726027397, Private, 9th,0.26666666666666666, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.5890410958904109, Federal-gov, HS-grad,0.5333333333333333, Never-married, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.1232876712328767, Private, Bachelors,0.8, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.41095890410958896, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,0.5510204081632653, United-States, <=50K
0.1643835616438356, Private, Bachelors,0.8, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.32876712328767127, State-gov, Masters,0.8666666666666667, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,0.346938775510204, United-States, <=50K
0.5616438356164384, Self-emp-inc, Bachelors,0.8, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.07688076880768807,0.0,0.2959183673469387, United-States, >50K
0.3150684931506849, Self-emp-not-inc, HS-grad,0.5333333333333333, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,0.44897959183673464, Canada, <=50K
0.2602739726027397, Private, Bachelors,0.8, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.05013050130501305,0.0,0.5, United-States, <=50K
0.4931506849315069, Self-emp-not-inc, 10th,0.33333333333333337, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.0136986301369863, Private, 12th,0.4666666666666667, Never-married, Sales, Own-child, White, Female,0.0,0.0,0.346938775510204, United-States, <=50K
0.1917808219178082, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.1917808219178082, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Transport-moving, Wife, White, Female,0.051780517805178054,0.0,0.346938775510204, United-States, >50K
0.0684931506849315, Private, HS-grad,0.5333333333333333, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,0.2755102040816326, United-States, <=50K
0.0, Private, 10th,0.33333333333333337, Never-married, Other-service, Own-child, Black, Male,0.0,0.0,0.14285714285714282, United-States, <=50K
0.0958904109589041, Private, HS-grad,0.5333333333333333, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,0.2959183673469387, United-States, <=50K
0.4246575342465753, Private, Bachelors,0.8, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,0.44897959183673464, United-States, >50K
0.0547945205479452, Private, HS-grad,0.5333333333333333, Never-married, Handlers-cleaners, Own-child, Black, Male,0.0,0.0,0.19387755102040813, United-States, <=50K
0.46575342465753417, Private, HS-grad,0.5333333333333333, Separated, Handlers-cleaners, Unmarried, White, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.1917808219178082, Private, Some-college,0.6, Married-civ-spouse, Other-service, Husband, Black, Male,0.0,0.0,0.346938775510204, United-States, <=50K
0.3972602739726027, Self-emp-inc, Prof-school,0.9333333333333333, Married-civ-spouse, Prof-specialty, Husband, White, Male,1.0,0.0,0.6020408163265305, United-States, >50K
0.136986301369863, Private, HS-grad,0.5333333333333333, Never-married, Exec-managerial, Not-in-family, Black, Female,0.0,0.0,0.36734693877551017, United-States, <=50K
0.2465753424657534, Private, 12th,0.4666666666666667, Separated, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.1643835616438356, Private, HS-grad,0.5333333333333333, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,0.1530612244897959, United-States, <=50K
0.6986301369863013, Private, Doctorate,1.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,0.39795918367346933, Cuba, <=50K
0.0136986301369863, Private, HS-grad,0.5333333333333333, Never-married, Sales, Own-child, White, Female,0.0,0.0,0.19387755102040813, United-States, <=50K
0.0684931506849315, Private, Some-college,0.6, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.1643835616438356, State-gov, Assoc-voc,0.6666666666666666, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, >50K
0.2602739726027397, Self-emp-inc, Bachelors,0.8, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.45385674931129477,0.44897959183673464, United-States, >50K
0.6164383561643836, Private, 10th,0.33333333333333337, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.41095890410958896, Private, Bachelors,0.8, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,0.6020408163265305, United-States, >50K
0.547945205479452, Local-gov, Masters,0.8666666666666667, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0.0,0.45385674931129477,0.39795918367346933, United-States, >50K
0.1780821917808219, Local-gov, Bachelors,0.8, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, >50K
0.0136986301369863, Private, 11th,0.4, Never-married, Other-service, Own-child, White, Female,0.0,0.0,0.19387755102040813, United-States, <=50K
0.30136986301369856, Private, Bachelors,0.8, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,0.19387755102040813, United-States, <=50K
0.9178082191780821, Local-gov, Assoc-voc,0.6666666666666666, Widowed, Adm-clerical, Not-in-family, White, Female,0.0,0.0,0.13265306122448978, United-States, <=50K
0.2191780821917808, Local-gov, Some-college,0.6, Married-civ-spouse, Protective-serv, Husband, White, Male,0.03908039080390804,0.0,0.39795918367346933, United-States, <=50K
0.30136986301369856, Private, 5th-6th,0.13333333333333336, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,0.39795918367346933, Mexico, <=50K
0.1643835616438356, Self-emp-not-inc, Some-college,0.6, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0.0,0.0,0.39795918367346933, South, <=50K
0.6164383561643836, Private, 12th,0.4666666666666667, Divorced, Prof-specialty, Not-in-family, White, Male,0.0,0.0,0.39795918367346933, Canada, <=50K
0.1232876712328767, Private, Masters,0.8666666666666667, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.4331955922865014,0.39795918367346933, United-States, >50K
0.5205479452054793, Local-gov, 7th-8th,0.2, Never-married, Other-service, Unmarried, Black, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.1643835616438356, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Transport-moving, Other-relative, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.1506849315068493, Private, Some-college,0.6, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.4246575342465753, Private, Bachelors,0.8, Divorced, Adm-clerical, Not-in-family, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.41095890410958896, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.0958904109589041, Private, Some-college,0.6, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.4931506849315069, Private, Some-college,0.6, Never-married, Adm-clerical, Unmarried, Black, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.1780821917808219, Private, HS-grad,0.5333333333333333, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,0.6020408163265305, United-States, <=50K
0.0684931506849315, Private, Some-college,0.6, Never-married, Other-service, Own-child, White, Female,0.0,0.0,0.2346938775510204, United-States, <=50K
0.35616438356164376, Private, Some-college,0.6, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,0.5, United-States, >50K
0.3835616438356165, Private, Assoc-voc,0.6666666666666666, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,0.2346938775510204, United-States, >50K
0.5342465753424657, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,0.5, Yugoslavia, <=50K
0.7808219178082192, Private, 9th,0.26666666666666666, Widowed, Craft-repair, Not-in-family, White, Male,0.0,0.0,0.09183673469387754, United-States, <=50K
0.1095890410958904, Private, Some-college,0.6, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.0821917808219178, Private, Some-college,0.6, Never-married, Other-service, Own-child, White, Male,0.0,0.0,0.19387755102040813, United-States, <=50K
0.3972602739726027, Private, Bachelors,0.8, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, >50K
0.4520547945205479, Private, Assoc-voc,0.6666666666666666, Married-civ-spouse, Tech-support, Husband, White, Male,0.03103031030310303,0.0,0.39795918367346933, United-States, >50K
0.32876712328767127, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, >50K
0.0136986301369863, Private, HS-grad,0.5333333333333333, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.30136986301369856, Self-emp-not-inc, HS-grad,0.5333333333333333, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.4383561643835617, Federal-gov, Bachelors,0.8, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, >50K
0.3835616438356165, Self-emp-inc, Bachelors,0.8, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.04386043860438604,0.0,0.346938775510204, United-States, >50K
0.0547945205479452, Private, Some-college,0.6, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,0.24489795918367346, United-States, <=50K
0.27397260273972607, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Other-service, Husband, Black, Male,0.0,0.0,0.39795918367346933, United-States, >50K
0.1643835616438356, Private, Masters,0.8666666666666667, Never-married, Transport-moving, Own-child, Black, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.1506849315068493, Private, Bachelors,0.8, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0.0,0.0,0.2959183673469387, United-States, <=50K
0.1095890410958904, Private, HS-grad,0.5333333333333333, Never-married, Tech-support, Not-in-family, Black, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.2191780821917808, State-gov, Some-college,0.6, Separated, Adm-clerical, Own-child, Black, Male,0.0,0.0,0.346938775510204, United-States, <=50K
0.0821917808219178, Self-emp-not-inc, HS-grad,0.5333333333333333, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.1232876712328767, Private, 12th,0.4666666666666667, Married-civ-spouse, Priv-house-serv, Wife, Other, Female,0.0,0.0,0.39795918367346933, Dominican-Republic, <=50K
0.4931506849315069, Local-gov, Bachelors,0.8, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,0.5714285714285714, United-States, <=50K
0.2054794520547945, Private, HS-grad,0.5333333333333333, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.4246575342465753, Private, Some-college,0.6, Divorced, Handlers-cleaners, Own-child, White, Male,0.021760217602176023,0.0,0.39795918367346933, United-States, <=50K
0.7397260273972601, Federal-gov, HS-grad,0.5333333333333333, Widowed, Exec-managerial, Not-in-family, White, Male,0.0,0.0,0.08163265306122448, United-States, <=50K
0.5753424657534245, Private, HS-grad,0.5333333333333333, Divorced, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.3835616438356165, Private, Doctorate,1.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,0.5612244897959183, United-States, >50K
0.5616438356164384, Local-gov, Bachelors,0.8, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.2602739726027397, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Transport-moving, Husband, White, Male,0.07298072980729807,0.0,0.5, United-States, >50K
0.1643835616438356, Private, Bachelors,0.8, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,0.5, United-States, >50K
0.2328767123287671, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.5068493150684932, Private, HS-grad,0.5333333333333333, Divorced, Prof-specialty, Other-relative, White, Male,0.0,0.0,0.44897959183673464, United-States, <=50K
0.3698630136986301, Private, Prof-school,0.9333333333333333, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,0.2857142857142857, United-States, >50K
0.3150684931506849, Private, Some-college,0.6, Divorced, Tech-support, Not-in-family, White, Male,0.0,0.0,0.2959183673469387, Guatemala, >50K
0.2191780821917808, Private, 5th-6th,0.13333333333333336, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,0.5918367346938775, Mexico, <=50K
0.1506849315068493, Local-gov, Some-college,0.6, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,0.6530612244897959, United-States, <=50K
0.30136986301369856, Self-emp-not-inc, HS-grad,0.5333333333333333, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,0.5, United-States, <=50K
0.1917808219178082, Private, Bachelors,0.8, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,0.5, United-States, <=50K
0.4931506849315069, Private, 9th,0.26666666666666666, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,0.3571428571428571, Canada, <=50K
0.1643835616438356, Private, Some-college,0.6, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.46575342465753417, Private, 7th-8th,0.2, Divorced, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,0.47959183673469385, United-States, <=50K
0.1095890410958904, State-gov, Some-college,0.6, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.27397260273972607, Private, Some-college,0.6, Never-married, Tech-support, Other-relative, White, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.0, Local-gov, 11th,0.4, Never-married, Other-service, Own-child, White, Female,0.0,0.0,0.1530612244897959, United-States, <=50K
0.5205479452054793, Self-emp-not-inc, Prof-school,0.9333333333333333, Widowed, Prof-specialty, Not-in-family, White, Male,0.0,0.0,0.5510204081632653, United-States, >50K
0.2602739726027397, Private, Bachelors,0.8, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.07688076880768807,0.0,0.39795918367346933, United-States, >50K
0.2328767123287671, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, >50K
0.0, Private, 11th,0.4, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,0.19387755102040813, United-States, <=50K
0.30136986301369856, Private, Bachelors,0.8, Married-civ-spouse, Transport-moving, Husband, White, Male,0.15024150241502415,0.0,0.9999999999999999, United-States, >50K
0.0684931506849315, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Priv-house-serv, Wife, White, Female,0.045080450804508045,0.0,0.39795918367346933, United-States, <=50K
0.5890410958904109, State-gov, Masters,0.8666666666666667, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,0.37755102040816324, China, >50K
0.3698630136986301, Self-emp-not-inc, Some-college,0.6, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0.0,0.0,0.8061224489795917, Philippines, >50K
0.3150684931506849, Private, Some-college,0.6, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,0.47959183673469385, United-States, >50K
0.136986301369863, Private, HS-grad,0.5333333333333333, Never-married, Machine-op-inspct, Own-child, White, Female,0.0,0.0,0.31632653061224486, United-States, <=50K
0.3698630136986301, Private, Bachelors,0.8, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.15024150241502415,0.0,0.5, Italy, >50K
0.0821917808219178, Private, HS-grad,0.5333333333333333, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,0.39795918367346933, United-States, <=50K
0.4246575342465753, Self-emp-inc, 10th,0.33333333333333337, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.4931506849315069, Local-gov, HS-grad,0.5333333333333333, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,0.39795918367346933, United-States, >50K
0.1506849315068493, Private, Some-college,0.6, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,0.5, United-States, <=50K
0.1506849315068493, Federal-gov, Some-college,0.6, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, >50K
0.5753424657534245, Self-emp-not-inc, Bachelors,0.8, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, >50K
0.1917808219178082, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,0.44897959183673464, United-States, >50K
0.0684931506849315, Private, HS-grad,0.5333333333333333, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.0958904109589041, Private, Some-college,0.6, Never-married, Handlers-cleaners, Other-relative, White, Male,0.0,0.0,0.39795918367346933, Italy, <=50K
0.2465753424657534, Private, Bachelors,0.8, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.1232876712328767, Local-gov, Masters,0.8666666666666667, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,0.39795918367346933, Canada, <=50K
0.46575342465753417, State-gov, 10th,0.33333333333333337, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.547945205479452, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0.0,0.0,0.39795918367346933, South, >50K
0.46575342465753417, Self-emp-not-inc, Bachelors,0.8, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,0.24489795918367346, United-States, <=50K
0.3150684931506849, Private, Prof-school,0.9333333333333333, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.15024150241502415,0.0,0.44897959183673464, United-States, >50K
0.2191780821917808, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.6027397260273972, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, <=50K
0.3424657534246575, Private, HS-grad,0.5333333333333333, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,0.6020408163265305, United-States, <=50K
0.5068493150684932, Private, Assoc-acdm,0.7333333333333334, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,0.44897959183673464, United-States, <=50K
0.41095890410958896, State-gov, Bachelors,0.8, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,0.39795918367346933, United-States, >50K
0.2876712328767123, Private, Assoc-voc,0.6666666666666666, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,0.39795918367346933, United-States, >50K
